title,published,modified,pdfUrl,conference
Augmenting Physical Models with Deep Networks for Complex Dynamics Forecasting,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=kmG8vRXTFv,ICLR 2021 ORAL
Human-Level Performance in No-Press Diplomacy via Equilibrium Search,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=0-uUGPbIjD,ICLR 2021 ORAL
How Neural Networks Extrapolate: From Feedforward to Graph Neural Networks,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=UH-cmocLJC,ICLR 2021 ORAL
Rethinking Attention with Performers,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=Ua6zuk0WRH,ICLR 2021 ORAL
What Matters for On-Policy Deep Actor-Critic Methods? A Large-Scale Study,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=nIAxjsniDzg,ICLR 2021 ORAL
Neural Synthesis of Binaural Speech From Mono Audio,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=uAX8q61EVRu,ICLR 2021 ORAL
Dataset Condensation with Gradient Matching,13 Jan 2021,24 May 2023,https://openreview.net/pdf?id=mSAKhLYLSsl,ICLR 2021 ORAL
Scalable Learning and MAP Inference for Nonsymmetric Determinantal Point Processes,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=HajQFbx_yB,ICLR 2021 ORAL
Geometry-aware Instance-reweighted Adversarial Training,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=iAX0l6Cz8ub,ICLR 2021 ORAL
Free Lunch for Few-shot Learning: Distribution Calibration,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=JWOiYxMG92s,ICLR 2021 ORAL
Towards Nonlinear Disentanglement in Natural Data with Temporal Sparse Coding,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=EbIDjBynYJ8,ICLR 2021 ORAL
Do 2D GANs Know 3D Shape? Unsupervised 3D Shape Reconstruction from 2D Image GANs,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=FGqiDsBUKL0,ICLR 2021 ORAL
On the mapping between Hopfield networks and Restricted Boltzmann Machines,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=RGJbergVIoO,ICLR 2021 SPOTLIGHT
Complex Query Answering with Neural Link Predictors,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=Mos9F9kDwkz,ICLR 2021 SPOTLIGHT
Share or Not? Learning to Schedule Language-Specific Capacity for Multilingual Translation,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=Wj4ODo0uyCF,ICLR 2021 SPOTLIGHT
End-to-end Adversarial Text-to-Speech,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=rsf1z-JSj87,ICLR 2021 SPOTLIGHT
Co-Mixup: Saliency Guided Joint Mixup with Supermodular Diversity,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=gvxJzw8kW4b,ICLR 2021 SPOTLIGHT
Contrastive Explanations for Reinforcement Learning via Embedded Self Predictions,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=Ud3DSz72nYR,ICLR 2021 SPOTLIGHT
Why Are Convolutional Nets More Sample-Efficient than Fully-Connected Nets?,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=uCY5MuAxcxU,ICLR 2021 SPOTLIGHT
Iterated learning for emergent systematicity in VQA,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=Pd_oMxH8IlF,ICLR 2021 SPOTLIGHT
When Do Curricula Work?,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=tW4QEInpni,ICLR 2021 SPOTLIGHT
Deep symbolic regression: Recovering mathematical expressions from data via risk-seeking policy gradients,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=m5Qsh0kBQG,ICLR 2021 SPOTLIGHT
Improved Autoregressive Modeling with Distribution Smoothing,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=rJA5Pz7lHKb,ICLR 2021 SPOTLIGHT
Score-Based Generative Modeling through Stochastic Differential Equations,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=PxTIG12RRHS,ICLR 2021 SPOTLIGHT
Global Convergence of Three-layer Neural Networks in the Mean Field Regime,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=KvyxFqZS_D,ICLR 2021 SPOTLIGHT
Rethinking Architecture Selection in Differentiable NAS,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=PKubaeJkw3,ICLR 2021 SPOTLIGHT
Evolving Reinforcement Learning Algorithms,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=0XXpJ4OtjW,ICLR 2021 SPOTLIGHT
Image GANs meet Differentiable Rendering for Inverse Graphics and Interpretable 3D Neural Rendering,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=yWkP7JuHX1,ICLR 2021 SPOTLIGHT
MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=wWK7yXkULyh,ICLR 2021 SPOTLIGHT
Parrot: Data-Driven Behavioral Priors for Reinforcement Learning,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=Ysuv-WOFeKR,ICLR 2021 SPOTLIGHT
SenSeI: Sensitive Set Invariance for Enforcing Individual Fairness,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=DktZb97_Fx,ICLR 2021 SPOTLIGHT
Theoretical Analysis of Self-Training with Deep Networks on Unlabeled Data,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=rC8sJ4i6kaH,ICLR 2021 SPOTLIGHT
Growing Efficient Deep Networks by Structured Continuous Sparsification,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=wb3wxCObbRT,ICLR 2021 SPOTLIGHT
VCNet and Functional Targeted Regularization For Learning Causal Effects of Continuous Treatments,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=RmB-88r9dL,ICLR 2021 SPOTLIGHT
EigenGame: PCA as a Nash Equilibrium,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=NzTU59SYbNq,ICLR 2021 SPOTLIGHT
Randomized Automatic Differentiation,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=xpx9zj7CUlY,ICLR 2021 SPOTLIGHT
A Distributional Approach to Controlled Text Generation,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=jWkw45-9AbL,ICLR 2021 SPOTLIGHT
An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=YicbFdNTTy,ICLR 2021 SPOTLIGHT
Getting a CLUE: A Method for Explaining Uncertainty Estimates,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=XSLF1XFq5h,ICLR 2021 SPOTLIGHT
Optimal Rates for Averaged Stochastic Gradient Descent under Neural Tangent Kernel Regime,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=PULSD5qI2N1,ICLR 2021 SPOTLIGHT
Learning Invariant Representations for Reinforcement Learning without Reconstruction,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=-2FCwDKRREu,ICLR 2021 SPOTLIGHT
Rethinking the Role of Gradient-based Attribution Methods for Model Interpretability,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=dYeAHXnpWJ4,ICLR 2021 SPOTLIGHT
SMiRL: Surprise Minimizing Reinforcement Learning in Unstable Environments,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=cPZOyoDloxl,ICLR 2021 SPOTLIGHT
Learning to Reach Goals via Iterated Supervised Learning,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=rALA0Xo6yNJ,ICLR 2021 SPOTLIGHT
Self-training For Few-shot Transfer Across Extreme Task Differences,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=O3Y56aqpChA,ICLR 2021 SPOTLIGHT
Federated Learning Based on Dynamic Regularization,13 Jan 2021,27 May 2023,https://openreview.net/pdf?id=B7v4QMR6Z9w,ICLR 2021 SPOTLIGHT
Rao-Blackwellizing the Straight-Through Gumbel-Softmax Gradient Estimator,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=Mk6PZtgAgfq,ICLR 2021 SPOTLIGHT
Coupled Oscillatory Recurrent Neural Network (coRNN): An accurate and (gradient) stable architecture for learning long time dependencies,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=F3s69XzWOia,ICLR 2021 SPOTLIGHT
DiffWave: A Versatile Diffusion Model for Audio Synthesis,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=a-xFK8Ymz5J,ICLR 2021 SPOTLIGHT
Learning Cross-Domain Correspondence for Control with Dynamics Cycle-Consistency,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=QIRlze3I6hX,ICLR 2021 SPOTLIGHT
Deformable DETR: Deformable Transformers for End-to-End Object Detection,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=gZ9hCDWe6ke,ICLR 2021 SPOTLIGHT
Learning Generalizable Visual Representations via Interactive Gameplay,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=UuchYL8wSZo,ICLR 2021 SPOTLIGHT
Gradient Projection Memory for Continual Learning,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=3AOj0RCNC2,ICLR 2021 SPOTLIGHT
Augmenting Physical Models with Deep Networks for Complex Dynamics Forecasting,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=kmG8vRXTFv,ICLR 2021 SPOTLIGHT
Human-Level Performance in No-Press Diplomacy via Equilibrium Search,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=0-uUGPbIjD,ICLR 2021 SPOTLIGHT
How Neural Networks Extrapolate: From Feedforward to Graph Neural Networks,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=UH-cmocLJC,ICLR 2021 SPOTLIGHT
Rethinking Attention with Performers,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=Ua6zuk0WRH,ICLR 2021 SPOTLIGHT
What Matters for On-Policy Deep Actor-Critic Methods? A Large-Scale Study,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=nIAxjsniDzg,ICLR 2021 SPOTLIGHT
Neural Synthesis of Binaural Speech From Mono Audio,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=uAX8q61EVRu,ICLR 2021 SPOTLIGHT
Dataset Condensation with Gradient Matching,13 Jan 2021,24 May 2023,https://openreview.net/pdf?id=mSAKhLYLSsl,ICLR 2021 SPOTLIGHT
Scalable Learning and MAP Inference for Nonsymmetric Determinantal Point Processes,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=HajQFbx_yB,ICLR 2021 SPOTLIGHT
Geometry-aware Instance-reweighted Adversarial Training,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=iAX0l6Cz8ub,ICLR 2021 SPOTLIGHT
Free Lunch for Few-shot Learning: Distribution Calibration,13 Jan 2021,06 May 2023,https://openreview.net/pdf?id=JWOiYxMG92s,ICLR 2021 SPOTLIGHT
Towards Nonlinear Disentanglement in Natural Data with Temporal Sparse Coding,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=EbIDjBynYJ8,ICLR 2021 SPOTLIGHT
Do 2D GANs Know 3D Shape? Unsupervised 3D Shape Reconstruction from 2D Image GANs,13 Jan 2021,28 May 2023,https://openreview.net/pdf?id=FGqiDsBUKL0,ICLR 2021 SPOTLIGHT
